age,income,frq,rcn,mnt,clothes,kitchen,small_appliances,toys,house_keeping,dependents,per_net_purchase,gender,education,status,description,birth_year,spent_online,oh_education_2nd Cycle,oh_education_Graduation,oh_education_Master,oh_education_PhD,oh_status_Married,oh_status_Single,oh_status_Together,oh_status_Widow,oh_gender_M,oh_dependents_1.0,oh_description_Kind of OK,oh_description_Meh...,oh_description_OK nice!,oh_description_Take my money!!,PC0,PC1,PC2
34,-1.17721106430397,-1.006650645446914,0.3249161752656146,51,-1.2261646676493496,1.3984245328228266,-0.29169928619584895,2.6713662556037683,0.429158666909571,True,0.6362544963474885,F,Graduation,Single,OK nice!,1990,-0.894818196409248,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.224040014102236,-0.4150174507393258,-1.0010825851891918
79,1.0981962913984737,1.6495744426447432,1.055881476244162,1665,-1.487225480083642,0.4408891839506428,2.804790438410183,0.35080208356633674,-0.7645399448635435,False,-1.203450553046856,M,Graduation,Together,OK nice!,1945,0.9172652041563506,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6549194873080948,-3.2235949122298555,2.3219905654361375
70,0.1836509308468431,-0.8234627083371445,0.25846478426756486,256,-0.48649236575218835,-0.7902276931707367,0.740463955339495,0.9309431265756946,0.16389230873776778,True,-1.0411236369238257,M,Graduation,Married,Kind of OK,1954,-0.7088996022439699,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.6761705756497044,-0.5595476819454384,1.0143993191349923
35,-1.1649153346501273,-0.9150566768920292,1.055881476244162,66,-1.6612660217065034,1.3984245328228266,0.9786554726168821,2.526330994851429,-0.23400722851993705,True,0.8526903845115291,M,1st Cycle,Together,OK nice!,1989,-0.8311051874323786,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.3555155545910877,-0.7214627415492049,0.3884950335207852
53,-0.14594803121735575,-0.6402747712273751,1.055881476244162,183,0.16615966533354226,-0.6534369290461389,-0.13290494134425757,1.2210136480803735,-0.7645399448635435,True,0.5821455243064784,M,2nd Cycle,Together,Meh...,1971,-0.4828192696454137,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.5223160462931058,0.8299864747770537,0.44117196991739527
71,0.29739560606253934,2.473920159638706,0.9562043897470874,2109,-0.13841128250646537,-0.10627387254774809,0.740463955339495,-0.22933895944302105,-0.49927358669174027,False,-0.5000339165137243,F,Graduation,Married,Take my money!!,1953,3.0705157505561917,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4364679712259845,-1.9324055242237392,0.09788323072915144
54,-0.1932957663023019,-0.18230492845295138,1.2552356492383112,257,1.2104029150707112,-0.7902276931707367,-0.7680823207506231,-0.8094800024523788,-0.8971731239494452,True,1.7725429092087013,M,Graduation,Married,OK nice!,1970,0.08525873218186886,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7849916237253071,2.354879453607315,0.20686661120389901
83,1.683399615580165,0.4588528514312417,1.1887842582402615,1077,0.601261019390696,-0.6534369290461389,0.1052865759331295,-0.9545152632047184,-0.6319067657776419,False,-1.4739954132519066,M,Graduation,Married,Meh...,1941,-0.09982933858892488,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0522208567960964,-0.49531241128028436,1.2551166687708022
73,1.0241649877811587,0.6420407885410112,-1.0041116446953806,1076,-0.3559619595350422,0.3040984198260451,-0.6886851483248274,1.9461899518420707,0.16389230873776778,True,-0.8246877487597851,F,2nd Cycle,Married,OK nice!,1951,0.665260677029962,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3773547599743935,-1.7364801232552496,-1.5676764320096417
70,0.6921435834567998,-0.09071095989806666,1.1555585627412366,550,0.2966900715506884,-0.5166461649215413,0.502272438062108,-0.8094800024523788,-0.49927358669174027,True,-0.391815972431704,M,Graduation,Single,OK nice!,1954,0.08377565469171826,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9362601755615133,0.12112668754625201,1.2749886184776382
33,-2.221834233492073,-0.7318687397822597,-0.3728234302139079,48,-1.6177558863007881,0.7144707121998383,-0.7680823207506231,4.121718863127163,1.7554904577685873,True,1.0150173006345595,M,2nd Cycle,Single,OK nice!,1991,-0.8844959770777998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-4.3393653545427915,-0.6077514608016309,-2.1998966357287273
63,0.6607986487571533,0.18407094576658753,-1.3363685996856294,651,1.6019941337221495,-0.6534369290461389,-1.56205404500858,-0.8094800024523788,-0.7645399448635435,True,-0.1753800842676635,F,Graduation,Married,Meh...,1961,0.4479601631730974,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.187129579823372,1.267384164315297,-1.2115706663538213
39,-0.8991073521034761,-0.7318687397822597,1.388138431234411,121,0.25317993614497303,-0.24306463667234582,0.2640809207847209,-0.6644447417000394,-0.23400722851993705,True,0.04105580389637705,M,Graduation,Single,Kind of OK,1985,-0.7495359254740961,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5901206771768244,1.1554650358588987,1.190095674507061
32,-1.6791704635456164,-0.8234627083371445,1.2220099537392863,60,-1.748286292517934,0.03051689157684963,1.1374498174684735,1.8011546910897314,1.7554904577685873,False,0.9609083285935494,F,Graduation,Single,Meh...,1992,-0.844630854142552,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.6057500724948803,-0.5473237141861149,0.5529250661386421
57,0.48164803251713606,1.1000106313154348,-0.9376602536973309,1145,1.3844434566935728,-0.7902276931707367,-1.0856710104538059,-0.9545152632047184,-0.8971731239494452,True,0.04105580389637705,M,Master,Single,OK nice!,1967,1.862578796378338,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.916476530776118,0.6655107812938708,-1.1034174002344692
57,-0.13288152448073495,-0.4570868341176056,0.025884915774390702,294,-0.26894168872361146,-0.3798554007969435,0.8992583001910864,0.060731562061657855,-0.36664040760583866,True,0.36570963614243784,M,2nd Cycle,Married,Kind of OK,1967,-0.20358543979986032,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.4270696470770682,0.20873437455368965,0.9385494126702758
67,0.6223699056300691,0.18407094576658753,-1.436045686182704,829,0.4272204777678345,-0.24306463667234582,-0.9268766656022145,0.6408726050710156,-0.10137404943403544,True,-1.0411236369238257,M,Graduation,Together,OK nice!,1957,0.07291952746381586,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.887130208156244,-0.4103524343977041,-1.1473753490831022
57,-0.04075531125343661,0.18407094576658753,-0.6718546897051318,547,-0.09490114710074998,-0.5166461649215413,0.025889403507333802,-0.5194094809477,1.2249577414249808,True,0.36570963614243784,M,Graduation,Together,OK nice!,1967,0.5318430260160147,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09204002824999202,-0.11005306247459513,-0.4790548900950548
43,0.13505527096120845,-0.5486808026724903,0.9894300852461123,183,-0.05139101169503461,-0.9270184572953344,0.502272438062108,0.6408726050710156,-0.49927358669174027,True,1.3937801049216305,F,Master,Married,OK nice!,1981,-0.31997736122687875,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5062568148242814,0.884039598283069,0.9084960612195705
44,-0.8157533161516057,-0.8234627083371445,-0.7383060807031816,118,-1.487225480083642,-0.6534369290461389,2.5665989211327958,0.9309431265756946,0.031259129651866176,True,0.419818608183448,M,2nd Cycle,Together,OK nice!,1980,-0.7081877250486975,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2.072974308050789,-0.6291094636970515,1.910662217479225
52,-0.707110451150489,-0.8234627083371445,0.3249161752656146,73,1.166892779664996,-0.9270184572953344,-0.6886851483248274,-0.9545152632047184,-0.7645399448635435,True,1.2314531887986,M,Graduation,Married,Kind of OK,1972,-0.7767059050936548,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.18261553788581247,2.694834140764683,0.36218259036285994
71,0.8555116213351683,0.0008830086568180658,-1.6021741636778284,653,-0.9215937198093421,0.03051689157684963,1.772627196874839,0.2057668228139973,-0.49927358669174027,True,-0.01305316814463308,F,Graduation,Married,OK nice!,1953,0.5688013170705676,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08561742601480991,-1.3579881707119594,0.7906930896266298
44,-1.3653540798430661,-0.4570868341176056,-0.7050803852041567,151,-0.442982230346473,-0.24306463667234582,1.4550385071716563,-0.3743742201953605,-0.36664040760583866,True,1.1773442167575898,F,Master,Together,Meh...,1980,-0.4848955781316245,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2654469271525468,0.8487355575789853,1.1513853254908188
46,-1.1017850212035325,-1.1898385825566833,1.5874926042285602,11,0.12264952992782689,-0.3798554007969435,-0.45049363104744033,1.2210136480803735,-0.36664040760583866,True,0.5280365522654683,M,2nd Cycle,Married,Meh...,1978,-1.0242611997495916,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.521651677619054,1.3842667738363361,0.3778095846013987
63,0.3866222293117674,1.00841666276055,0.29169047976658974,1141,1.6890144045335804,-0.9270184572953344,-1.56205404500858,-0.9545152632047184,-0.8971731239494452,True,-0.770578776718775,M,Master,Married,Take my money!!,1961,0.8370603734890067,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.826945449410919,0.9526561221544437,-0.6278597697432103
41,-1.01145728783605,-0.2738988970078361,-0.8712088626992811,220,0.5142407485792653,0.03051689157684963,-1.00627383802801,0.35080208356633674,-0.23400722851993705,True,1.4478890769626405,M,Graduation,Married,OK nice!,1983,-0.15766936070479795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.5751726242813006,1.5642845887764094,-1.2383839323629093
75,-0.018494535029390212,0.7336347570958959,-0.8379831672002562,1142,0.07913939452211151,0.16730765570144734,0.502272438062108,-0.9545152632047184,-0.36664040760583866,False,-1.7445402734569573,F,1st Cycle,Together,OK nice!,1949,-0.38072421522344696,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8986748135602394,-0.7837476228785536,0.6735536839793161
60,0.24292735887954703,-0.4570868341176056,-0.2731463437168332,306,0.5577508839849806,-0.5166461649215413,-0.13290494134425757,-0.22933895944302105,-0.7645399448635435,True,0.2574916920604176,F,Graduation,Together,OK nice!,1964,-0.20500919419040495,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5106238313714128,0.9209053534656311,0.2628752587604193
61,0.6922536944686253,-0.5486808026724903,1.388138431234411,296,0.07913939452211151,-0.3798554007969435,0.502272438062108,-0.08430369869068159,-0.6319067657776419,True,0.14927374797839732,F,Graduation,Married,Meh...,1963,-0.2680103259720021,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.17125383818692946,0.308982494036469,1.246784750381828
40,-0.13710244660071078,-0.5486808026724903,-1.3031429041866045,216,-1.5742457508950727,2.9031229381934014,0.5816696104879037,-0.5194094809477,1.4902240995967841,True,0.14927374797839732,M,1st Cycle,Single,Kind of OK,1984,-0.48157348455368715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.3716307682470275,-1.5165393425503517,-0.8547718202021577
67,0.26491285757402977,0.18407094576658753,0.7236245212539132,653,0.07913939452211151,-0.24306463667234582,0.4228752656363123,-0.6644447417000394,-0.10137404943403544,True,-0.7164698046777648,M,1st Cycle,Married,OK nice!,1957,0.06520752451503288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6268288627733237,-0.27525753956401794,0.8789370206388923
47,-0.7807747180617192,-0.5486808026724903,-0.10701786622170882,117,1.079872508853565,-0.5166461649215413,-0.8474794931764188,-0.5194094809477,-0.7645399448635435,True,0.7444724404295088,M,Master,Married,OK nice!,1977,-0.6695090641055702,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16175293736688806,2.146327569207733,-0.11605819229921932
52,-0.7922629669621751,-0.7318687397822597,-1.5689484681788035,117,0.8188116964192729,-0.6534369290461389,-0.529890803473236,-0.5194094809477,-0.49927358669174027,True,0.7444724404295088,F,Graduation,Together,Kind of OK,1972,-0.6695090641055702,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.04511415546152692,1.9290413903602033,-0.3628834929288545
65,0.09669993517534121,0.5504468199861264,1.288461344737336,900,0.2966900715506884,-0.7902276931707367,0.18468374835892518,0.060731562061657855,-0.49927358669174027,False,-0.3377070003906939,M,Graduation,Single,Take my money!!,1959,0.8638744145109294,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0896866481094734,-0.12115129236329542,0.6462394734293664
31,-1.5973579817593024,-0.9150566768920292,0.6239474347568386,26,-1.7047761571122189,0.8512614763244359,1.6932300244490432,0.7859078658233551,0.8270582041672758,False,1.5019980490036506,F,1st Cycle,Single,OK nice!,1993,-0.9502259714412742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.4702564835214913,-0.16442926162828864,1.0260310291008534
51,-1.336688513097839,-1.1898385825566833,-0.7383060807031816,38,-0.09490114710074998,1.3984245328228266,-0.529890803473236,-0.8094800024523788,0.429158666909571,True,-0.28359802834968373,F,Graduation,Married,OK nice!,1973,-0.9747857346781679,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.5577137119942925,0.8378406299207611,-0.5631235131012643
41,-0.8488233233698511,-1.0982446140017987,-1.6353998591768533,29,-1.5742457508950727,-0.5166461649215413,1.6932300244490432,1.5110841695850523,1.0923245623390792,True,1.0150173006345595,F,Graduation,Together,OK nice!,1983,-0.9532514495211813,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.852790769054632,-0.47913204503823126,0.4969456874942513
30,-1.1649153346501273,-1.006650645446914,1.5874926042285602,16,-1.965836969546511,3.4502859946917925,-1.00627383802801,0.4958373443186762,4.010254502228915,True,1.7184339371676913,F,1st Cycle,Single,Kind of OK,1994,-0.9879554627907051,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-4.861713734455247,-0.8702980862252427,-2.2352435415014824
64,0.7854443141435697,1.374792536980089,-0.5389519077090322,1207,1.7325245399392957,-0.7902276931707367,-1.7208483898601714,-0.9545152632047184,-0.7645399448635435,True,1.3937801049216305,M,2nd Cycle,Together,Take my money!!,1960,3.8108087105397606,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.749765364032953,0.9682850495371735,-2.265916588167537
54,0.05713337825939395,-0.2738988970078361,-1.3363685996856294,302,1.6019941337221495,-0.6534369290461389,-1.6414512174343756,-0.6644447417000394,-0.8971731239494452,True,0.47392758022445813,F,Master,Married,OK nice!,1970,-0.1444996325922607,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.388997181982513,2.0693759079921823,-1.1545668044322965
73,1.1790911814195757,1.5579804740898584,1.288461344737336,1607,0.5142407485792653,-0.24306463667234582,0.18468374835892518,-0.9545152632047184,-0.7645399448635435,True,-0.44592494447271414,M,Graduation,Widow,Take my money!!,1951,2.1831015035496835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.7680170493732708,-0.9046104979017913,0.38341246297988185
82,1.3307874520444458,1.2831985684252043,1.022655780745137,1604,0.34020020695640374,-0.7902276931707367,0.2640809207847209,-0.3743742201953605,-0.36664040760583866,False,-1.6363223293749372,M,Master,Together,OK nice!,1942,0.08365700849250615,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.9937223787977947,-1.1643340086390956,1.051295801529181
75,1.732105386477625,2.382326191083821,1.3216870402363612,2291,-1.269674803055065,0.4408891839506428,1.6138328520232477,-0.5194094809477,1.2249577414249808,False,-1.0411236369238257,F,Master,Single,Take my money!!,1949,2.0677180748159674,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4972401621588698,-3.687511555339623,0.7656867250638962
61,0.7240390732155736,0.9168226942056653,-0.43927482121195766,1023,0.9058319672307036,0.16730765570144734,-1.4032597001569886,-0.3743742201953605,-0.23400722851993705,True,0.6903634683884987,F,2nd Cycle,Single,OK nice!,1963,2.279620186608684,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0956822130295447,0.16068929804130333,-1.94531490372062
49,-0.08351508751232209,0.18407094576658753,-0.20669495271878346,490,-0.18192141791218072,-0.5166461649215413,0.2640809207847209,0.9309431265756946,-0.23400722851993705,True,1.2855621608396102,F,2nd Cycle,Together,Meh...,1975,0.8603150285345678,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0972884918153376,0.10567110656997715,-0.311178582407502
84,1.8302142980141065,1.6495744426447432,-1.5024970771807538,1918,-0.8780835844036267,0.03051689157684963,0.9786554726168821,0.9309431265756946,0.031259129651866176,False,-1.5281043852929168,M,Graduation,Together,OK nice!,1940,0.53474985789671,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2114107411222583,-3.0547082875781517,-0.006239273717882845
35,-1.2818165255381533,-1.0982446140017987,-1.3031429041866045,32,-0.9215937198093421,0.8512614763244359,1.6138328520232477,-0.6644447417000394,-0.10137404943403544,True,1.1773442167575898,F,Graduation,Together,Meh...,1989,-0.9367003047311008,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.179353246687524,0.5984499242966197,0.9719405606259437
51,-0.20720645746291788,-0.4570868341176056,-1.3695942951846543,217,0.9928522380421344,-0.6534369290461389,-0.6886851483248274,-0.6644447417000394,-0.6319067657776419,True,0.6362544963474885,M,Graduation,Married,Meh...,1973,-0.3630459315408519,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6154047286820793,1.7169401220309222,-0.437997059216054
79,0.7126609353269432,0.9168226942056653,-1.436045686182704,1282,-0.31245182412932687,-0.9270184572953344,1.6932300244490432,-0.5194094809477,-0.49927358669174027,True,-1.4739954132519066,M,PhD,Together,OK nice!,1945,0.08258919269959786,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.316518781226542,-1.4355719943135796,1.4622194971599412
47,-0.7960801487054576,-0.2738988970078361,-1.7350769456739281,305,0.8188116964192729,-0.5166461649215413,-0.29169928619584895,-0.8094800024523788,-0.7645399448635435,True,0.36570963614243784,M,Graduation,Married,OK nice!,1977,-0.17161028911221365,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5157008688933055,1.5229199005869396,-0.26039872566557476
75,1.0331206834096291,1.1000106313154348,-0.0073407797246341795,1090,1.1233826442592805,-0.7902276931707367,-0.7680823207506231,-0.6644447417000394,-0.6319067657776419,True,0.6362544963474885,M,Master,Married,Take my money!!,1949,2.4335636300863155,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.8504896907106954,0.28471326960466814,-0.9304117093704891
53,-0.038553091016927485,-0.4570868341176056,-1.3695942951846543,261,0.8188116964192729,-0.6534369290461389,-0.45049363104744033,-0.8094800024523788,-0.36664040760583866,True,0.2574916920604176,M,Graduation,Married,OK nice!,1971,-0.33047754985714495,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6429429898074321,1.3138878056073202,-0.24573630909190758
42,-0.9013095723399852,-0.9150566768920292,-0.5057262122100074,36,-1.1826545322436344,0.3040984198260451,2.4078045762812046,-0.08430369869068159,-0.6319067657776419,True,1.2314531887986,M,Master,Together,Meh...,1982,-0.9193779596461418,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-2.060318412926634,0.20589817253277629,1.9850678989544088
38,-1.8220211495538414,-0.9150566768920292,1.354912735735386,33,0.5142407485792653,-0.10627387254774809,-0.7680823207506231,-0.3743742201953605,0.2965254878236694,True,1.0150173006345595,F,Master,Single,OK nice!,1986,-0.9387766132173115,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.3815297243480535,2.1768307579755075,0.05632867784855079
72,1.3078476579141423,0.8252287256507806,0.4578189572617142,1206,1.1233826442592805,0.16730765570144734,-1.7208483898601714,-0.5194094809477,-0.10137404943403544,True,-0.770578776718775,F,Graduation,Married,OK nice!,1952,0.9450284147719697,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.233753525154752,-0.132848667654144,-1.311732021855627
61,0.733141583526478,-0.36549286556272087,-0.43927482121195766,302,1.5149738629107188,-0.7902276931707367,-1.3238625277311928,-0.8094800024523788,-0.8971731239494452,True,0.8526903845115291,M,Graduation,Together,OK nice!,1963,-0.019090600025126782,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.5514890719893493,1.9795312392107651,-0.6071861661425438
78,1.1522975018753812,0.5504468199861264,-1.6686255546758781,1080,-0.48649236575218835,-0.24306463667234582,0.025889403507333802,-0.6644447417000394,2.2860231741121937,False,-1.6904313014159473,M,2nd Cycle,Married,OK nice!,1946,-0.3534355894046761,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3808143582958485,-1.8799992301839141,-0.6084128196962031
49,-0.7638910295818159,0.0008830086568180658,-0.6718546897051318,393,0.8188116964192729,-0.9270184572953344,-0.529890803473236,-0.6644447417000394,-0.10137404943403544,True,0.36570963614243784,M,Graduation,Married,Meh...,1975,0.08419091638896038,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5981382707834821,1.3645975475270014,-0.2909822317835922
62,0.7567053400571256,1.00841666276055,-0.3063720392158581,1085,1.9500752169678726,-0.9270184572953344,-1.9590399071375584,-0.9545152632047184,-0.8971731239494452,True,0.3116006641014277,F,Graduation,Married,OK nice!,1962,2.031353014757475,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.367911543096017,1.2625142136928575,-1.6203397185069588
47,-0.7701673572558669,-0.9150566768920292,1.388138431234411,43,0.6447711547964113,-0.10627387254774809,-0.529890803473236,-0.5194094809477,-0.49927358669174027,True,1.0691262726755697,F,Graduation,Married,Meh...,1977,-0.9000386291745781,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.640379072661082,2.055812501534767,0.5025245411578644
33,-1.3890646510561477,-0.2738988970078361,-1.5689484681788035,220,-0.6605329073750499,-0.10627387254774809,1.216846989894269,-0.3743742201953605,0.429158666909571,True,0.9609083285935494,F,Graduation,Single,OK nice!,1991,-0.27512909792472484,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.3793785375428247,0.3586512420514737,0.3935308247985137
84,1.2330455772140492,0.2756649143214723,-1.2034658176895299,946,-0.13841128250646537,-0.5166461649215413,0.4228752656363123,-0.08430369869068159,0.2965254878236694,False,-1.6363223293749372,M,Graduation,Married,OK nice!,1940,-0.3847581859966566,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8783327606712122,-1.3017209846342865,0.33740535850556724
50,-0.6058083202710693,-0.8234627083371445,-0.7050803852041567,89,0.601261019390696,-0.5166461649215413,-0.13290494134425757,-0.6644447417000394,-0.49927358669174027,True,0.20338272001940746,M,Graduation,Married,Meh...,1974,-0.8153252429371763,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.11233941657057103,1.515339751329538,0.35031356075678455
64,0.962025673440993,1.1000106313154348,-0.2731463437168332,1205,0.2966900715506884,0.03051689157684963,-0.05350776891846189,-0.22933895944302105,-0.49927358669174027,True,0.14927374797839732,F,Graduation,Married,OK nice!,1960,2.1586010634123958,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9715097142398652,-0.811949202615893,-0.6728376934394885
64,0.17216268194638717,-0.2738988970078361,0.7236245212539132,436,1.2539130504764266,-0.6534369290461389,-1.2444653553053973,-0.5194094809477,-0.7645399448635435,True,-0.3377070003906939,M,Graduation,Single,Meh...,1960,-0.12705864130808978,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.2654730302369364,1.4048571942366794,-0.13156651668905464
29,-1.7444295898875033,-0.8234627083371445,-1.4028199906836791,41,-1.487225480083642,0.5776799480752405,0.5816696104879037,1.2210136480803735,1.888123636854489,True,1.3937801049216305,M,1st Cycle,Single,OK nice!,1995,-0.8928012110226432,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.488909120585303,-0.1590074429365957,-0.8295597585993779
36,-1.040343076604928,-0.6402747712273751,-1.5024970771807538,151,-0.31245182412932687,-0.3798554007969435,0.9786554726168821,-0.22933895944302105,-0.10137404943403544,True,0.47392758022445813,M,Master,Single,Meh...,1988,-0.6013468226582489,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.005625273753174,0.6370859942131343,0.5969471625399358
